t,m
0,0.84
1000,0.84
2000,0.8388
3000,0.8352
4000,0.8336
5000,0.835
6000,0.8326
7000,0.8312
8000,0.8276
9000,0.8238
10000,0.8206
11000,0.8188
12000,0.8176
13000,0.8138
14000,0.815
15000,0.812
16000,0.807
17000,0.8052
18000,0.803
19000,0.7986
20000,0.7956
21000,0.7956
22000,0.796
23000,0.7938
24000,0.7908
25000,0.7946
26000,0.791
27000,0.7868
28000,0.7816
29000,0.78
30000,0.778
31000,0.7776
32000,0.7734
33000,0.7732
34000,0.7746
35000,0.7712
36000,0.7728
37000,0.7718
38000,0.771
39000,0.7684
40000,0.7676
41000,0.765
42000,0.7646
43000,0.7648
44000,0.7612
45000,0.7586
46000,0.755
47000,0.7532
48000,0.7538
49000,0.7502
50000,0.7464
51000,0.7466
52000,0.7432
53000,0.7436
54000,0.745
55000,0.7474
56000,0.7452
57000,0.7444
58000,0.7398
59000,0.7364
60000,0.7364
61000,0.7292
62000,0.7286
63000,0.7248
64000,0.7192
65000,0.7136
66000,0.7114
67000,0.7078
68000,0.7048
69000,0.7024
70000,0.7006
71000,0.699
72000,0.7014
73000,0.693
74000,0.693
75000,0.6926
76000,0.6868
77000,0.6862
78000,0.6844
79000,0.6786
80000,0.6752
81000,0.6692
82000,0.6678
83000,0.6634
84000,0.6628
85000,0.6578
86000,0.655
87000,0.6512
88000,0.6488
89000,0.6454
90000,0.6476
91000,0.6468
92000,0.644
93000,0.6464
94000,0.6466
95000,0.6424
96000,0.639
97000,0.6324
98000,0.6314
99000,0.6276
