t,m
0,-0.984
1000,-0.9842
2000,-0.9846
3000,-0.9842
4000,-0.9848
5000,-0.9824
6000,-0.9824
7000,-0.9824
8000,-0.9834
9000,-0.9832
10000,-0.983
11000,-0.9826
12000,-0.9824
13000,-0.9838
14000,-0.9822
15000,-0.9802
16000,-0.9796
17000,-0.9794
18000,-0.9792
19000,-0.979
20000,-0.98
21000,-0.9804
22000,-0.9794
23000,-0.9802
24000,-0.9812
25000,-0.9812
26000,-0.9808
27000,-0.9798
28000,-0.98
29000,-0.98
30000,-0.9782
31000,-0.9788
32000,-0.9798
33000,-0.9806
34000,-0.9804
35000,-0.9806
36000,-0.9802
37000,-0.98
38000,-0.9798
39000,-0.9798
40000,-0.9796
41000,-0.9796
42000,-0.9798
43000,-0.979
44000,-0.9794
45000,-0.979
46000,-0.9782
47000,-0.9778
48000,-0.9796
49000,-0.981
50000,-0.9804
51000,-0.9806
52000,-0.9806
53000,-0.98
54000,-0.9814
55000,-0.9814
56000,-0.9806
57000,-0.9804
58000,-0.9804
59000,-0.981
60000,-0.981
61000,-0.9802
62000,-0.9792
63000,-0.9796
64000,-0.9816
65000,-0.9806
66000,-0.9808
67000,-0.9792
68000,-0.979
69000,-0.9782
70000,-0.9786
71000,-0.9788
72000,-0.9788
73000,-0.9786
74000,-0.977
75000,-0.9778
76000,-0.9776
77000,-0.9772
78000,-0.9764
79000,-0.9768
80000,-0.9764
81000,-0.9764
82000,-0.9764
83000,-0.9766
84000,-0.9766
85000,-0.9778
86000,-0.9782
87000,-0.979
88000,-0.978
89000,-0.9786
90000,-0.9786
91000,-0.9788
92000,-0.9792
93000,-0.981
94000,-0.9798
95000,-0.9796
96000,-0.9792
97000,-0.9782
98000,-0.978
99000,-0.9782
