t,m
0,-0.9866
1000,-0.9862
2000,-0.9872
3000,-0.9874
4000,-0.987
5000,-0.9862
6000,-0.9864
7000,-0.9872
8000,-0.9882
9000,-0.9884
10000,-0.9894
11000,-0.9894
12000,-0.99
13000,-0.9896
14000,-0.9894
15000,-0.9892
16000,-0.9906
17000,-0.9908
18000,-0.9914
19000,-0.9918
20000,-0.9906
21000,-0.9912
22000,-0.99
23000,-0.9898
24000,-0.9894
25000,-0.9902
26000,-0.9912
27000,-0.9916
28000,-0.9922
29000,-0.9914
30000,-0.9918
31000,-0.9914
32000,-0.9908
33000,-0.9908
34000,-0.9902
35000,-0.9904
36000,-0.9902
37000,-0.9894
38000,-0.9904
39000,-0.9898
40000,-0.9892
41000,-0.9882
42000,-0.9894
43000,-0.99
44000,-0.9902
45000,-0.9902
46000,-0.9896
47000,-0.9896
48000,-0.9882
49000,-0.9886
50000,-0.9892
51000,-0.9892
52000,-0.9886
53000,-0.989
54000,-0.9902
55000,-0.9906
56000,-0.9904
57000,-0.9906
58000,-0.9912
59000,-0.9904
60000,-0.9896
61000,-0.99
62000,-0.99
63000,-0.989
64000,-0.9894
65000,-0.9886
66000,-0.9886
67000,-0.9894
68000,-0.9892
69000,-0.9888
70000,-0.988
71000,-0.9892
72000,-0.989
73000,-0.9892
74000,-0.9896
75000,-0.9898
76000,-0.9904
77000,-0.9902
78000,-0.9906
79000,-0.9902
80000,-0.99
81000,-0.9904
82000,-0.99
83000,-0.9896
84000,-0.9894
85000,-0.9894
86000,-0.9894
87000,-0.9896
88000,-0.99
89000,-0.9916
90000,-0.9914
91000,-0.9918
92000,-0.992
93000,-0.9924
94000,-0.9924
95000,-0.9926
96000,-0.9918
97000,-0.9908
98000,-0.9892
99000,-0.9912
