t,m
0,0.9944
1000,0.9944
2000,0.9954
3000,0.9954
4000,0.9958
5000,0.9954
6000,0.9958
7000,0.9954
8000,0.9952
9000,0.9952
10000,0.9952
11000,0.9944
12000,0.9952
13000,0.9952
14000,0.996
15000,0.9958
16000,0.995
17000,0.9958
18000,0.9952
19000,0.9948
20000,0.996
21000,0.996
22000,0.9964
23000,0.9968
24000,0.9968
25000,0.9966
26000,0.9964
27000,0.9962
28000,0.996
29000,0.9956
30000,0.9958
31000,0.9962
32000,0.9964
33000,0.9962
34000,0.9962
35000,0.9962
36000,0.9964
37000,0.997
38000,0.9962
39000,0.9958
40000,0.9962
41000,0.9962
42000,0.9962
43000,0.996
44000,0.9962
45000,0.996
46000,0.9956
47000,0.9958
48000,0.996
49000,0.996
50000,0.9964
51000,0.9962
52000,0.997
53000,0.997
54000,0.9968
55000,0.9968
56000,0.9968
57000,0.9968
58000,0.9968
59000,0.9968
60000,0.9974
61000,0.9982
62000,0.998
63000,0.9982
64000,0.9978
65000,0.9974
66000,0.997
67000,0.9968
68000,0.996
69000,0.9956
70000,0.9952
71000,0.9958
72000,0.9962
73000,0.9958
74000,0.9966
75000,0.9962
76000,0.9964
77000,0.9966
78000,0.9974
79000,0.9972
80000,0.9964
81000,0.9964
82000,0.9972
83000,0.9966
84000,0.9968
85000,0.9966
86000,0.9956
87000,0.9956
88000,0.9952
89000,0.9948
90000,0.9948
91000,0.9948
92000,0.9948
93000,0.9942
94000,0.994
95000,0.9944
96000,0.9948
97000,0.9942
98000,0.9948
99000,0.9948
