t,m
0,-0.983
1000,-0.982
2000,-0.9814
3000,-0.9814
4000,-0.9808
5000,-0.9816
6000,-0.9826
7000,-0.983
8000,-0.9832
9000,-0.9828
10000,-0.983
11000,-0.9842
12000,-0.9848
13000,-0.9842
14000,-0.9842
15000,-0.9842
16000,-0.9858
17000,-0.9866
18000,-0.9878
19000,-0.9878
20000,-0.9884
21000,-0.988
22000,-0.9866
23000,-0.9864
24000,-0.9858
25000,-0.9862
26000,-0.987
27000,-0.9878
28000,-0.9882
29000,-0.988
30000,-0.988
31000,-0.9878
32000,-0.9876
33000,-0.9872
34000,-0.9858
35000,-0.9854
36000,-0.985
37000,-0.9848
38000,-0.9846
39000,-0.985
40000,-0.9862
41000,-0.9856
42000,-0.9854
43000,-0.9848
44000,-0.985
45000,-0.9864
46000,-0.9862
47000,-0.9862
48000,-0.986
49000,-0.9854
50000,-0.984
51000,-0.985
52000,-0.9854
53000,-0.9862
54000,-0.9856
55000,-0.9844
56000,-0.9852
57000,-0.9848
58000,-0.9856
59000,-0.9864
60000,-0.9866
61000,-0.9874
62000,-0.9868
63000,-0.987
64000,-0.9872
65000,-0.987
66000,-0.9868
67000,-0.987
68000,-0.9874
69000,-0.9856
70000,-0.9856
71000,-0.9854
72000,-0.987
73000,-0.9878
74000,-0.9876
75000,-0.988
76000,-0.9888
77000,-0.9888
78000,-0.9884
79000,-0.9872
80000,-0.9858
81000,-0.9856
82000,-0.9868
83000,-0.9856
84000,-0.9866
85000,-0.9878
86000,-0.9882
87000,-0.988
88000,-0.988
89000,-0.988
90000,-0.988
91000,-0.9886
92000,-0.9882
93000,-0.989
94000,-0.9892
95000,-0.9906
96000,-0.9908
97000,-0.9908
98000,-0.9906
99000,-0.9908
