t,m
0,0.995
1000,0.9946
2000,0.9952
3000,0.995
4000,0.9952
5000,0.9948
6000,0.9952
7000,0.9946
8000,0.995
9000,0.9956
10000,0.9954
11000,0.9948
12000,0.9946
13000,0.9944
14000,0.9942
15000,0.994
16000,0.9944
17000,0.995
18000,0.9952
19000,0.9948
20000,0.9948
21000,0.9952
22000,0.9948
23000,0.995
24000,0.9942
25000,0.994
26000,0.9944
27000,0.9942
28000,0.9942
29000,0.995
30000,0.995
31000,0.9952
32000,0.9962
33000,0.9956
34000,0.9958
35000,0.9952
36000,0.9962
37000,0.9962
38000,0.9964
39000,0.996
40000,0.9962
41000,0.996
42000,0.9958
43000,0.9956
44000,0.9954
45000,0.9954
46000,0.9954
47000,0.996
48000,0.9962
49000,0.9964
50000,0.9964
51000,0.996
52000,0.9958
53000,0.9956
54000,0.9958
55000,0.9958
56000,0.9952
57000,0.9952
58000,0.9946
59000,0.9948
60000,0.9942
61000,0.9944
62000,0.9944
63000,0.9946
64000,0.9948
65000,0.9946
66000,0.9948
67000,0.9948
68000,0.9946
69000,0.9954
70000,0.995
71000,0.9944
72000,0.9944
73000,0.9944
74000,0.9944
75000,0.995
76000,0.9954
77000,0.9954
78000,0.9952
79000,0.995
80000,0.9954
81000,0.9956
82000,0.996
83000,0.9964
84000,0.9968
85000,0.9958
86000,0.9966
87000,0.9966
88000,0.9958
89000,0.9958
90000,0.9952
91000,0.9948
92000,0.995
93000,0.9946
94000,0.9946
95000,0.9934
96000,0.9936
97000,0.994
98000,0.994
99000,0.9948
