t,m
0,0.9914
1000,0.9904
2000,0.9898
3000,0.9896
4000,0.992
5000,0.992
6000,0.9924
7000,0.993
8000,0.993
9000,0.9932
10000,0.9926
11000,0.9916
12000,0.9912
13000,0.9918
14000,0.9906
15000,0.991
16000,0.9892
17000,0.9888
18000,0.9894
19000,0.9892
20000,0.9878
21000,0.9884
22000,0.9894
23000,0.9904
24000,0.9902
25000,0.9906
26000,0.9904
27000,0.991
28000,0.9916
29000,0.9912
30000,0.9908
31000,0.9902
32000,0.9902
33000,0.9902
34000,0.9908
35000,0.992
36000,0.9922
37000,0.9924
38000,0.9922
39000,0.9926
40000,0.9926
41000,0.9924
42000,0.9932
43000,0.9926
44000,0.9928
45000,0.9918
46000,0.9916
47000,0.9912
48000,0.991
49000,0.9904
50000,0.991
51000,0.9912
52000,0.9914
53000,0.991
54000,0.991
55000,0.9904
56000,0.9906
57000,0.9898
58000,0.9896
59000,0.9892
60000,0.9894
61000,0.99
62000,0.9898
63000,0.9896
64000,0.9904
65000,0.9908
66000,0.9906
67000,0.9902
68000,0.991
69000,0.9904
70000,0.9906
71000,0.9904
72000,0.9898
73000,0.99
74000,0.9898
75000,0.9884
76000,0.9886
77000,0.9882
78000,0.9876
79000,0.9868
80000,0.987
81000,0.9868
82000,0.9872
83000,0.987
84000,0.9876
85000,0.9876
86000,0.9874
87000,0.988
88000,0.989
89000,0.989
90000,0.9894
91000,0.9894
92000,0.9894
93000,0.9894
94000,0.9904
95000,0.9894
96000,0.9904
97000,0.991
98000,0.9898
99000,0.9902
