t,m
0,0.9958
1000,0.9962
2000,0.9964
3000,0.9966
4000,0.9966
5000,0.9964
6000,0.9962
7000,0.9964
8000,0.9962
9000,0.9958
10000,0.9958
11000,0.9958
12000,0.9962
13000,0.9964
14000,0.9956
15000,0.9954
16000,0.9954
17000,0.9946
18000,0.9942
19000,0.9942
20000,0.9938
21000,0.9936
22000,0.9936
23000,0.9932
24000,0.9936
25000,0.994
26000,0.9938
27000,0.9946
28000,0.9944
29000,0.9952
30000,0.9956
31000,0.9958
32000,0.996
33000,0.996
34000,0.9958
35000,0.9956
36000,0.9956
37000,0.996
38000,0.9958
39000,0.996
40000,0.9964
41000,0.9968
42000,0.9972
43000,0.9968
44000,0.9966
45000,0.9958
46000,0.9966
47000,0.9954
48000,0.996
49000,0.9954
50000,0.9956
51000,0.9958
52000,0.996
53000,0.9958
54000,0.9964
55000,0.996
56000,0.9964
57000,0.9966
58000,0.9964
59000,0.9966
60000,0.9962
61000,0.9964
62000,0.9956
63000,0.9956
64000,0.9952
65000,0.995
66000,0.9958
67000,0.9958
68000,0.9962
69000,0.996
70000,0.9962
71000,0.9956
72000,0.9956
73000,0.9962
74000,0.9964
75000,0.9962
76000,0.9958
77000,0.996
78000,0.9962
79000,0.9958
80000,0.9962
81000,0.9968
82000,0.9962
83000,0.9966
84000,0.9966
85000,0.9966
86000,0.9964
87000,0.9964
88000,0.997
89000,0.9972
90000,0.997
91000,0.9966
92000,0.9964
93000,0.9966
94000,0.9968
95000,0.9962
96000,0.9962
97000,0.9952
98000,0.9952
99000,0.9948
