t,m
0,-0.9876
1000,-0.9878
2000,-0.9874
3000,-0.9876
4000,-0.9872
5000,-0.9872
6000,-0.9858
7000,-0.9864
8000,-0.9872
9000,-0.987
10000,-0.9874
11000,-0.9866
12000,-0.9874
13000,-0.9866
14000,-0.9864
15000,-0.987
16000,-0.986
17000,-0.9856
18000,-0.986
19000,-0.9858
20000,-0.9868
21000,-0.9872
22000,-0.9878
23000,-0.9878
24000,-0.9878
25000,-0.9876
26000,-0.987
27000,-0.9876
28000,-0.9876
29000,-0.9888
30000,-0.9886
31000,-0.9874
32000,-0.9868
33000,-0.9866
34000,-0.9866
35000,-0.9872
36000,-0.9866
37000,-0.987
38000,-0.9866
39000,-0.9858
40000,-0.9854
41000,-0.9848
42000,-0.9862
43000,-0.9864
44000,-0.9864
45000,-0.9864
46000,-0.9864
47000,-0.9862
48000,-0.9872
49000,-0.9866
50000,-0.9872
51000,-0.9866
52000,-0.9866
53000,-0.9854
54000,-0.9864
55000,-0.987
56000,-0.9876
57000,-0.9876
58000,-0.9886
59000,-0.989
60000,-0.989
61000,-0.9896
62000,-0.9886
63000,-0.9892
64000,-0.9886
65000,-0.9888
66000,-0.989
67000,-0.989
68000,-0.9886
69000,-0.9876
70000,-0.9868
71000,-0.9862
72000,-0.987
73000,-0.9864
74000,-0.987
75000,-0.987
76000,-0.9878
77000,-0.9874
78000,-0.988
79000,-0.9876
80000,-0.9876
81000,-0.9876
82000,-0.9872
83000,-0.987
84000,-0.9858
85000,-0.9866
86000,-0.987
87000,-0.9864
88000,-0.987
89000,-0.986
90000,-0.9858
91000,-0.987
92000,-0.9868
93000,-0.9856
94000,-0.9864
95000,-0.9876
96000,-0.9878
97000,-0.9878
98000,-0.988
99000,-0.987
