t,m
0,-0.9942
1000,-0.994
2000,-0.994
3000,-0.9948
4000,-0.9944
5000,-0.9944
6000,-0.994
7000,-0.9948
8000,-0.9942
9000,-0.9944
10000,-0.9948
11000,-0.9948
12000,-0.994
13000,-0.9934
14000,-0.9934
15000,-0.9934
16000,-0.9938
17000,-0.9938
18000,-0.9942
19000,-0.994
20000,-0.9938
21000,-0.9938
22000,-0.9936
23000,-0.994
24000,-0.9936
25000,-0.9942
26000,-0.9942
27000,-0.994
28000,-0.9934
29000,-0.993
30000,-0.9924
31000,-0.9934
32000,-0.9938
33000,-0.9944
34000,-0.9942
35000,-0.994
36000,-0.993
37000,-0.9938
38000,-0.9928
39000,-0.9932
40000,-0.9934
41000,-0.9932
42000,-0.9934
43000,-0.9936
44000,-0.9932
45000,-0.9938
46000,-0.9934
47000,-0.9938
48000,-0.9938
49000,-0.994
50000,-0.9942
51000,-0.994
52000,-0.9936
53000,-0.9938
54000,-0.993
55000,-0.9928
56000,-0.9928
57000,-0.9936
58000,-0.9928
59000,-0.9928
60000,-0.9934
61000,-0.993
62000,-0.9936
63000,-0.9932
64000,-0.993
65000,-0.994
66000,-0.994
67000,-0.9942
68000,-0.994
69000,-0.9938
70000,-0.9936
71000,-0.9938
72000,-0.9942
73000,-0.9942
74000,-0.9942
75000,-0.994
76000,-0.9946
77000,-0.9944
78000,-0.9948
79000,-0.9942
80000,-0.9942
81000,-0.994
82000,-0.994
83000,-0.994
84000,-0.994
85000,-0.994
86000,-0.9938
87000,-0.993
88000,-0.993
89000,-0.9936
90000,-0.9932
91000,-0.9936
92000,-0.9942
93000,-0.994
94000,-0.9942
95000,-0.9946
96000,-0.9952
97000,-0.9938
98000,-0.994
99000,-0.994
