t,m
0,0.9968
1000,0.9972
2000,0.9974
3000,0.9974
4000,0.9976
5000,0.9978
6000,0.9974
7000,0.9978
8000,0.9978
9000,0.998
10000,0.998
11000,0.9976
12000,0.998
13000,0.998
14000,0.9976
15000,0.9976
16000,0.9974
17000,0.997
18000,0.997
19000,0.9974
20000,0.997
21000,0.9962
22000,0.9962
23000,0.996
24000,0.9958
25000,0.9958
26000,0.996
27000,0.996
28000,0.9958
29000,0.996
30000,0.9958
31000,0.9964
32000,0.9958
33000,0.9956
34000,0.996
35000,0.9958
36000,0.9966
37000,0.9958
38000,0.996
39000,0.996
40000,0.996
41000,0.996
42000,0.996
43000,0.996
44000,0.9962
45000,0.996
46000,0.9968
47000,0.997
48000,0.9962
49000,0.9962
50000,0.996
51000,0.996
52000,0.9962
53000,0.9964
54000,0.9968
55000,0.9968
56000,0.996
57000,0.9962
58000,0.9964
59000,0.9962
60000,0.9964
61000,0.9964
62000,0.9962
63000,0.9966
64000,0.9966
65000,0.9968
66000,0.997
67000,0.9966
68000,0.9966
69000,0.9968
70000,0.9966
71000,0.9966
72000,0.9966
73000,0.9966
74000,0.9958
75000,0.9958
76000,0.9958
77000,0.9958
78000,0.9958
79000,0.996
80000,0.9962
81000,0.9958
82000,0.9952
83000,0.995
84000,0.9948
85000,0.9946
86000,0.9952
87000,0.9948
88000,0.9952
89000,0.9952
90000,0.9958
91000,0.996
92000,0.996
93000,0.9968
94000,0.9972
95000,0.9962
96000,0.997
97000,0.9966
98000,0.9964
99000,0.9964
