t,m
0,-0.9942
1000,-0.9946
2000,-0.9948
3000,-0.9948
4000,-0.995
5000,-0.9958
6000,-0.9958
7000,-0.996
8000,-0.9956
9000,-0.9954
10000,-0.9952
11000,-0.9954
12000,-0.9956
13000,-0.9956
14000,-0.9954
15000,-0.9962
16000,-0.9964
17000,-0.9962
18000,-0.9958
19000,-0.9956
20000,-0.9958
21000,-0.9948
22000,-0.9948
23000,-0.9944
24000,-0.994
25000,-0.9938
26000,-0.9938
27000,-0.9942
28000,-0.9948
29000,-0.9954
30000,-0.9958
31000,-0.996
32000,-0.9956
33000,-0.9956
34000,-0.9968
35000,-0.9968
36000,-0.9968
37000,-0.997
38000,-0.9974
39000,-0.997
40000,-0.9972
41000,-0.9974
42000,-0.997
43000,-0.997
44000,-0.997
45000,-0.9976
46000,-0.9974
47000,-0.9974
48000,-0.9974
49000,-0.9976
50000,-0.9972
51000,-0.997
52000,-0.9968
53000,-0.9968
54000,-0.9964
55000,-0.9968
56000,-0.9974
57000,-0.997
58000,-0.9966
59000,-0.9966
60000,-0.997
61000,-0.997
62000,-0.9974
63000,-0.997
64000,-0.9962
65000,-0.9962
66000,-0.9962
67000,-0.9966
68000,-0.996
69000,-0.9962
70000,-0.996
71000,-0.9958
72000,-0.9962
73000,-0.9966
74000,-0.9968
75000,-0.9964
76000,-0.996
77000,-0.9964
78000,-0.9958
79000,-0.9962
80000,-0.9958
81000,-0.996
82000,-0.996
83000,-0.996
84000,-0.996
85000,-0.9962
86000,-0.996
87000,-0.9964
88000,-0.9964
89000,-0.9966
90000,-0.9964
91000,-0.9968
92000,-0.9968
93000,-0.9966
94000,-0.9964
95000,-0.9966
96000,-0.9966
97000,-0.9968
98000,-0.997
99000,-0.997
