t,m
0,0.0504
1000,0.0546
2000,0.0584
3000,0.06
4000,0.0666
5000,0.0676
6000,0.0712
7000,0.0754
8000,0.0764
9000,0.075
10000,0.0716
11000,0.0756
12000,0.0766
13000,0.0762
14000,0.0758
15000,0.0798
16000,0.0792
17000,0.0832
18000,0.08
19000,0.0844
20000,0.0874
21000,0.0812
22000,0.0822
23000,0.084
24000,0.085
25000,0.0846
26000,0.0842
27000,0.084
28000,0.0854
29000,0.088
30000,0.0874
31000,0.0892
32000,0.092
33000,0.0938
34000,0.0968
35000,0.1
36000,0.1026
37000,0.1032
38000,0.1104
39000,0.1122
40000,0.117
41000,0.1232
42000,0.1266
43000,0.1288
44000,0.132
45000,0.136
46000,0.1396
47000,0.1414
48000,0.15
49000,0.1534
50000,0.1538
51000,0.1554
52000,0.1596
53000,0.1622
54000,0.1652
55000,0.1666
56000,0.168
57000,0.1694
58000,0.1724
59000,0.1744
60000,0.177
61000,0.1778
62000,0.1828
63000,0.1824
64000,0.1818
65000,0.1848
66000,0.1876
67000,0.19
68000,0.1962
69000,0.2006
70000,0.204
71000,0.2084
72000,0.2134
73000,0.2166
74000,0.2196
75000,0.22
76000,0.221
77000,0.2274
78000,0.2302
79000,0.237
80000,0.2406
81000,0.2428
82000,0.2454
83000,0.2482
84000,0.2498
85000,0.2568
86000,0.2582
87000,0.2578
88000,0.261
89000,0.2604
90000,0.258
91000,0.2576
92000,0.2602
93000,0.2636
94000,0.2686
95000,0.272
96000,0.272
97000,0.2754
98000,0.2788
99000,0.2822
