t,m
0,0.1
1000,0.114
2000,0.1312
3000,0.1462
4000,0.1566
5000,0.1702
6000,0.1838
7000,0.196
8000,0.2116
9000,0.222
10000,0.234
11000,0.2482
12000,0.2602
13000,0.2732
14000,0.2842
15000,0.297
16000,0.3084
17000,0.3172
18000,0.3262
19000,0.338
20000,0.3484
21000,0.3648
22000,0.379
23000,0.3872
24000,0.3986
25000,0.4144
26000,0.4266
27000,0.4362
28000,0.4448
29000,0.46
30000,0.4746
31000,0.481
32000,0.4884
33000,0.4986
34000,0.5078
35000,0.5194
36000,0.53
37000,0.5406
38000,0.5498
39000,0.5568
40000,0.5704
41000,0.5788
42000,0.5876
43000,0.5972
44000,0.6066
45000,0.6168
46000,0.625
47000,0.634
48000,0.6424
49000,0.6526
50000,0.6624
51000,0.6736
52000,0.6812
53000,0.6866
54000,0.6976
55000,0.708
56000,0.7192
57000,0.7264
58000,0.7334
59000,0.741
60000,0.751
61000,0.7578
62000,0.765
63000,0.7718
64000,0.778
65000,0.7848
66000,0.792
67000,0.7982
68000,0.807
69000,0.8128
70000,0.8194
71000,0.8266
72000,0.8282
73000,0.8322
74000,0.8346
75000,0.8406
76000,0.8468
77000,0.8502
78000,0.855
79000,0.859
80000,0.8642
81000,0.8684
82000,0.8738
83000,0.8786
84000,0.8818
85000,0.8832
86000,0.8874
87000,0.8914
88000,0.8962
89000,0.8988
90000,0.9042
91000,0.9092
92000,0.9136
93000,0.9206
94000,0.9242
95000,0.9262
96000,0.9282
97000,0.9336
98000,0.9338
99000,0.9378
