t,m
0,0.9922
1000,0.9914
2000,0.992
3000,0.9924
4000,0.993
5000,0.9928
6000,0.993
7000,0.9928
8000,0.9928
9000,0.993
10000,0.993
11000,0.9928
12000,0.9932
13000,0.9928
14000,0.9938
15000,0.9926
16000,0.9924
17000,0.9926
18000,0.9924
19000,0.9926
20000,0.9924
21000,0.9928
22000,0.9928
23000,0.9922
24000,0.993
25000,0.9928
26000,0.993
27000,0.9932
28000,0.9932
29000,0.9936
30000,0.9938
31000,0.9946
32000,0.9938
33000,0.9934
34000,0.9932
35000,0.993
36000,0.9934
37000,0.9934
38000,0.9934
39000,0.9932
40000,0.9932
41000,0.9936
42000,0.9922
43000,0.993
44000,0.9936
45000,0.9934
46000,0.9932
47000,0.9938
48000,0.9942
49000,0.9934
50000,0.993
51000,0.9926
52000,0.9928
53000,0.9922
54000,0.9926
55000,0.9928
56000,0.9928
57000,0.9926
58000,0.9928
59000,0.9926
60000,0.993
61000,0.9938
62000,0.9934
63000,0.994
64000,0.9944
65000,0.995
66000,0.9952
67000,0.9954
68000,0.9954
69000,0.9958
70000,0.9956
71000,0.9956
72000,0.9956
73000,0.9958
74000,0.9956
75000,0.9954
76000,0.9948
77000,0.9956
78000,0.9958
79000,0.9952
80000,0.9944
81000,0.9952
82000,0.9952
83000,0.9946
84000,0.9948
85000,0.9946
86000,0.9952
87000,0.9952
88000,0.9952
89000,0.9946
90000,0.994
91000,0.9942
92000,0.9948
93000,0.9956
94000,0.9952
95000,0.995
96000,0.9952
97000,0.9954
98000,0.996
99000,0.9958
