t,m
0,0.994
1000,0.9942
2000,0.9942
3000,0.9938
4000,0.9946
5000,0.9944
6000,0.9954
7000,0.9954
8000,0.9952
9000,0.9946
10000,0.995
11000,0.9944
12000,0.9946
13000,0.9946
14000,0.9944
15000,0.9954
16000,0.9954
17000,0.9954
18000,0.9958
19000,0.9952
20000,0.9948
21000,0.995
22000,0.9952
23000,0.995
24000,0.9954
25000,0.9948
26000,0.995
27000,0.9954
28000,0.9954
29000,0.9946
30000,0.9946
31000,0.9944
32000,0.9936
33000,0.9932
34000,0.9936
35000,0.9942
36000,0.994
37000,0.9942
38000,0.994
39000,0.9938
40000,0.9946
41000,0.9944
42000,0.9936
43000,0.9928
44000,0.9924
45000,0.9922
46000,0.9922
47000,0.9916
48000,0.9916
49000,0.9924
50000,0.993
51000,0.9926
52000,0.9932
53000,0.9934
54000,0.9926
55000,0.9934
56000,0.9928
57000,0.9938
58000,0.9932
59000,0.9932
60000,0.993
61000,0.993
62000,0.9932
63000,0.9922
64000,0.9928
65000,0.9924
66000,0.9926
67000,0.9928
68000,0.9936
69000,0.994
70000,0.9942
71000,0.9942
72000,0.9938
73000,0.9936
74000,0.9926
75000,0.993
76000,0.9936
77000,0.994
78000,0.994
79000,0.994
80000,0.994
81000,0.9938
82000,0.9934
83000,0.9938
84000,0.9932
85000,0.9938
86000,0.9938
87000,0.9934
88000,0.9928
89000,0.9932
90000,0.9926
91000,0.9924
92000,0.9924
93000,0.9934
94000,0.9932
95000,0.9932
96000,0.9938
97000,0.995
98000,0.9948
99000,0.994
