t,m
0,-0.9926
1000,-0.9924
2000,-0.9936
3000,-0.9942
4000,-0.9944
5000,-0.9944
6000,-0.9944
7000,-0.9946
8000,-0.9946
9000,-0.9952
10000,-0.9956
11000,-0.9952
12000,-0.9956
13000,-0.9966
14000,-0.996
15000,-0.9952
16000,-0.996
17000,-0.9956
18000,-0.9956
19000,-0.9954
20000,-0.9954
21000,-0.9946
22000,-0.9942
23000,-0.9944
24000,-0.994
25000,-0.9934
26000,-0.9934
27000,-0.9938
28000,-0.994
29000,-0.9934
30000,-0.9938
31000,-0.9942
32000,-0.994
33000,-0.9934
34000,-0.9932
35000,-0.994
36000,-0.995
37000,-0.9946
38000,-0.9946
39000,-0.9948
40000,-0.9944
41000,-0.9946
42000,-0.9944
43000,-0.9934
44000,-0.994
45000,-0.994
46000,-0.9936
47000,-0.9942
48000,-0.9936
49000,-0.994
50000,-0.9938
51000,-0.9938
52000,-0.9942
53000,-0.9948
54000,-0.9948
55000,-0.9948
56000,-0.9948
57000,-0.9944
58000,-0.9942
59000,-0.9938
60000,-0.9934
61000,-0.993
62000,-0.9934
63000,-0.9932
64000,-0.9932
65000,-0.9932
66000,-0.9924
67000,-0.9924
68000,-0.9922
69000,-0.9924
70000,-0.993
71000,-0.9934
72000,-0.9938
73000,-0.9934
74000,-0.9932
75000,-0.9936
76000,-0.9932
77000,-0.9924
78000,-0.9918
79000,-0.9914
80000,-0.9928
81000,-0.9934
82000,-0.993
83000,-0.993
84000,-0.9924
85000,-0.992
86000,-0.9922
87000,-0.9924
88000,-0.9922
89000,-0.9924
90000,-0.9926
91000,-0.9922
92000,-0.9926
93000,-0.993
94000,-0.9928
95000,-0.9924
96000,-0.9928
97000,-0.9932
98000,-0.993
99000,-0.993
