t,m
0,-0.9958
1000,-0.9964
2000,-0.9956
3000,-0.9958
4000,-0.996
5000,-0.9958
6000,-0.9958
7000,-0.9956
8000,-0.9946
9000,-0.995
10000,-0.995
11000,-0.9946
12000,-0.9948
13000,-0.995
14000,-0.9944
15000,-0.9948
16000,-0.9948
17000,-0.9944
18000,-0.9948
19000,-0.995
20000,-0.995
21000,-0.995
22000,-0.9952
23000,-0.9946
24000,-0.9948
25000,-0.9944
26000,-0.9938
27000,-0.9942
28000,-0.9942
29000,-0.9944
30000,-0.9942
31000,-0.9938
32000,-0.995
33000,-0.9954
34000,-0.9952
35000,-0.9956
36000,-0.9952
37000,-0.995
38000,-0.9952
39000,-0.9952
40000,-0.9948
41000,-0.995
42000,-0.9946
43000,-0.9944
44000,-0.994
45000,-0.9942
46000,-0.9954
47000,-0.996
48000,-0.9956
49000,-0.9954
50000,-0.9952
51000,-0.995
52000,-0.995
53000,-0.9942
54000,-0.9952
55000,-0.9956
56000,-0.995
57000,-0.9952
58000,-0.995
59000,-0.9958
60000,-0.9946
61000,-0.9952
62000,-0.995
63000,-0.995
64000,-0.9946
65000,-0.9944
66000,-0.9942
67000,-0.9944
68000,-0.994
69000,-0.9938
70000,-0.9944
71000,-0.9942
72000,-0.9942
73000,-0.9952
74000,-0.9954
75000,-0.9954
76000,-0.995
77000,-0.9952
78000,-0.9952
79000,-0.996
80000,-0.9958
81000,-0.9952
82000,-0.9956
83000,-0.9948
84000,-0.9946
85000,-0.9954
86000,-0.9952
87000,-0.995
88000,-0.9952
89000,-0.9956
90000,-0.9958
91000,-0.9962
92000,-0.9962
93000,-0.9966
94000,-0.9968
95000,-0.9962
96000,-0.9964
97000,-0.9964
98000,-0.9962
99000,-0.9966
