t,m
0,-0.8366
1000,-0.8336
2000,-0.8312
3000,-0.8296
4000,-0.8318
5000,-0.8288
6000,-0.83
7000,-0.8276
8000,-0.828
9000,-0.8264
10000,-0.8248
11000,-0.8224
12000,-0.825
13000,-0.8224
14000,-0.8204
15000,-0.8236
16000,-0.8192
17000,-0.8182
18000,-0.8134
19000,-0.8156
20000,-0.8148
21000,-0.8098
22000,-0.8072
23000,-0.8074
24000,-0.8064
25000,-0.8066
26000,-0.8062
27000,-0.8016
28000,-0.7986
29000,-0.7958
30000,-0.7906
31000,-0.7918
32000,-0.7908
33000,-0.7864
34000,-0.7814
35000,-0.7834
36000,-0.7814
37000,-0.7766
38000,-0.7752
39000,-0.7738
40000,-0.7706
41000,-0.7658
42000,-0.7636
43000,-0.7628
44000,-0.7628
45000,-0.76
46000,-0.759
47000,-0.7602
48000,-0.7594
49000,-0.757
50000,-0.7594
51000,-0.7572
52000,-0.7564
53000,-0.754
54000,-0.7514
55000,-0.7486
56000,-0.7468
57000,-0.7432
58000,-0.7442
59000,-0.7444
60000,-0.742
61000,-0.7418
62000,-0.7408
63000,-0.7384
64000,-0.7368
65000,-0.7356
66000,-0.7308
67000,-0.7256
68000,-0.728
69000,-0.7242
70000,-0.726
71000,-0.7272
72000,-0.7274
73000,-0.7224
74000,-0.7198
75000,-0.717
76000,-0.7166
77000,-0.7168
78000,-0.7136
79000,-0.7114
80000,-0.7074
81000,-0.7042
82000,-0.7014
83000,-0.7012
84000,-0.6978
85000,-0.6962
86000,-0.692
87000,-0.689
88000,-0.6876
89000,-0.6812
90000,-0.677
91000,-0.6728
92000,-0.6734
93000,-0.674
94000,-0.6712
95000,-0.6656
96000,-0.6636
97000,-0.6586
98000,-0.6596
99000,-0.6544
