t,m
0,0.9864
1000,0.9872
2000,0.9878
3000,0.9878
4000,0.9882
5000,0.989
6000,0.9888
7000,0.9896
8000,0.9896
9000,0.9892
10000,0.99
11000,0.9898
12000,0.9908
13000,0.9924
14000,0.9924
15000,0.9914
16000,0.9908
17000,0.9906
18000,0.9912
19000,0.991
20000,0.9912
21000,0.991
22000,0.9914
23000,0.9914
24000,0.9918
25000,0.9914
26000,0.9906
27000,0.989
28000,0.9896
29000,0.9912
30000,0.9902
31000,0.9904
32000,0.9906
33000,0.9904
34000,0.9898
35000,0.9878
36000,0.9882
37000,0.9886
38000,0.9892
39000,0.9888
40000,0.9892
41000,0.9878
42000,0.9852
43000,0.985
44000,0.9844
45000,0.9864
46000,0.9872
47000,0.9874
48000,0.988
49000,0.9888
50000,0.9872
51000,0.9876
52000,0.9878
53000,0.9882
54000,0.988
55000,0.9884
56000,0.9886
57000,0.9884
58000,0.9888
59000,0.989
60000,0.9912
61000,0.9916
62000,0.9906
63000,0.9924
64000,0.9916
65000,0.9912
66000,0.9912
67000,0.9914
68000,0.991
69000,0.9896
70000,0.9914
71000,0.9906
72000,0.991
73000,0.9914
74000,0.9912
75000,0.9906
76000,0.9904
77000,0.9914
78000,0.9916
79000,0.991
80000,0.9912
81000,0.99
82000,0.9898
83000,0.9904
84000,0.9898
85000,0.9908
86000,0.991
87000,0.9914
88000,0.9912
89000,0.9918
90000,0.9908
91000,0.9912
92000,0.9908
93000,0.9912
94000,0.9912
95000,0.9902
96000,0.99
97000,0.99
98000,0.9914
99000,0.9922
