t,m
0,0.9942
1000,0.9948
2000,0.9946
3000,0.995
4000,0.9942
5000,0.9944
6000,0.9948
7000,0.9946
8000,0.9944
9000,0.9946
10000,0.9946
11000,0.995
12000,0.9954
13000,0.9954
14000,0.9956
15000,0.9954
16000,0.9958
17000,0.9966
18000,0.9964
19000,0.9962
20000,0.9958
21000,0.9954
22000,0.9944
23000,0.9956
24000,0.9964
25000,0.9964
26000,0.9954
27000,0.9956
28000,0.9958
29000,0.9958
30000,0.995
31000,0.9962
32000,0.9956
33000,0.996
34000,0.9964
35000,0.9962
36000,0.996
37000,0.996
38000,0.996
39000,0.9954
40000,0.9958
41000,0.9956
42000,0.9958
43000,0.996
44000,0.996
45000,0.9958
46000,0.9956
47000,0.9954
48000,0.9958
49000,0.9956
50000,0.9958
51000,0.9958
52000,0.9962
53000,0.9962
54000,0.9964
55000,0.9964
56000,0.997
57000,0.997
58000,0.9968
59000,0.9966
60000,0.9962
61000,0.9968
62000,0.9966
63000,0.9958
64000,0.9958
65000,0.9958
66000,0.9954
67000,0.9946
68000,0.9948
69000,0.9946
70000,0.9946
71000,0.9946
72000,0.995
73000,0.9954
74000,0.9958
75000,0.9952
76000,0.9946
77000,0.9942
78000,0.9946
79000,0.9942
80000,0.9938
81000,0.9938
82000,0.9946
83000,0.9942
84000,0.9938
85000,0.994
86000,0.9938
87000,0.994
88000,0.994
89000,0.994
90000,0.995
91000,0.9956
92000,0.9954
93000,0.9954
94000,0.9956
95000,0.9954
96000,0.9964
97000,0.9962
98000,0.9954
99000,0.9956
