t,m
0,-0.9946
1000,-0.9938
2000,-0.994
3000,-0.9946
4000,-0.9942
5000,-0.9938
6000,-0.9936
7000,-0.9938
8000,-0.9932
9000,-0.9932
10000,-0.9934
11000,-0.9938
12000,-0.994
13000,-0.9946
14000,-0.994
15000,-0.9944
16000,-0.9946
17000,-0.9942
18000,-0.994
19000,-0.9938
20000,-0.9938
21000,-0.9936
22000,-0.994
23000,-0.9944
24000,-0.9938
25000,-0.9938
26000,-0.9942
27000,-0.9942
28000,-0.9946
29000,-0.9952
30000,-0.9962
31000,-0.9958
32000,-0.996
33000,-0.9958
34000,-0.9952
35000,-0.9956
36000,-0.9952
37000,-0.9952
38000,-0.9958
39000,-0.9968
40000,-0.9966
41000,-0.9962
42000,-0.997
43000,-0.9966
44000,-0.9966
45000,-0.9962
46000,-0.9962
47000,-0.9962
48000,-0.9958
49000,-0.9958
50000,-0.9962
51000,-0.9956
52000,-0.9956
53000,-0.9954
54000,-0.9954
55000,-0.9952
56000,-0.9946
57000,-0.994
58000,-0.9944
59000,-0.9952
60000,-0.9952
61000,-0.9956
62000,-0.9958
63000,-0.9956
64000,-0.9956
65000,-0.9954
66000,-0.996
67000,-0.9962
68000,-0.9966
69000,-0.996
70000,-0.9958
71000,-0.9962
72000,-0.9958
73000,-0.9956
74000,-0.9954
75000,-0.9956
76000,-0.9954
77000,-0.9956
78000,-0.9952
79000,-0.9954
80000,-0.9956
81000,-0.9956
82000,-0.9956
83000,-0.9946
84000,-0.9948
85000,-0.9948
86000,-0.9948
87000,-0.9952
88000,-0.9954
89000,-0.9954
90000,-0.9958
91000,-0.9956
92000,-0.9952
93000,-0.9948
94000,-0.9948
95000,-0.9944
96000,-0.9938
97000,-0.9932
98000,-0.9932
99000,-0.9928
