t,m
0,0.9968
1000,0.9962
2000,0.9966
3000,0.9968
4000,0.996
5000,0.9966
6000,0.9966
7000,0.996
8000,0.995
9000,0.9946
10000,0.995
11000,0.9944
12000,0.995
13000,0.9954
14000,0.9958
15000,0.9966
16000,0.9966
17000,0.9966
18000,0.9966
19000,0.9966
20000,0.9966
21000,0.9964
22000,0.9962
23000,0.9962
24000,0.996
25000,0.9958
26000,0.9958
27000,0.996
28000,0.9958
29000,0.9962
30000,0.9966
31000,0.9964
32000,0.9964
33000,0.9966
34000,0.9966
35000,0.9962
36000,0.9962
37000,0.9962
38000,0.996
39000,0.9958
40000,0.9954
41000,0.9954
42000,0.9954
43000,0.9954
44000,0.9956
45000,0.9964
46000,0.9966
47000,0.9972
48000,0.997
49000,0.9966
50000,0.997
51000,0.9966
52000,0.9966
53000,0.9962
54000,0.9958
55000,0.9956
56000,0.9958
57000,0.996
58000,0.996
59000,0.9964
60000,0.997
61000,0.997
62000,0.9976
63000,0.9972
64000,0.9972
65000,0.9966
66000,0.9964
67000,0.9954
68000,0.9956
69000,0.9952
70000,0.9954
71000,0.995
72000,0.9956
73000,0.9958
74000,0.996
75000,0.996
76000,0.9962
77000,0.9958
78000,0.9952
79000,0.995
80000,0.9954
81000,0.9952
82000,0.9954
83000,0.9952
84000,0.9958
85000,0.9964
86000,0.9966
87000,0.9966
88000,0.9968
89000,0.9972
90000,0.9978
91000,0.998
92000,0.9978
93000,0.9978
94000,0.9976
95000,0.9976
96000,0.9974
97000,0.9972
98000,0.9974
99000,0.9974
