t,m
0,0.9924
1000,0.9924
2000,0.9924
3000,0.992
4000,0.9924
5000,0.9914
6000,0.991
7000,0.9918
8000,0.9928
9000,0.9936
10000,0.9934
11000,0.994
12000,0.9924
13000,0.9926
14000,0.9938
15000,0.9934
16000,0.9928
17000,0.993
18000,0.9936
19000,0.9938
20000,0.994
21000,0.9946
22000,0.9946
23000,0.9944
24000,0.995
25000,0.9952
26000,0.9952
27000,0.9946
28000,0.995
29000,0.9946
30000,0.9942
31000,0.994
32000,0.9936
33000,0.9932
34000,0.9932
35000,0.9928
36000,0.9932
37000,0.994
38000,0.994
39000,0.9936
40000,0.9934
41000,0.9926
42000,0.9924
43000,0.9928
44000,0.9914
45000,0.9914
46000,0.9918
47000,0.9928
48000,0.9928
49000,0.9922
50000,0.9926
51000,0.9926
52000,0.992
53000,0.9926
54000,0.9926
55000,0.9926
56000,0.9922
57000,0.9922
58000,0.9922
59000,0.992
60000,0.992
61000,0.9924
62000,0.9928
63000,0.993
64000,0.993
65000,0.9934
66000,0.9936
67000,0.9938
68000,0.9944
69000,0.9944
70000,0.9938
71000,0.9934
72000,0.9934
73000,0.994
74000,0.9946
75000,0.9948
76000,0.9938
77000,0.9936
78000,0.9936
79000,0.9936
80000,0.9934
81000,0.9938
82000,0.9932
83000,0.993
84000,0.993
85000,0.9924
86000,0.992
87000,0.9916
88000,0.9918
89000,0.9924
90000,0.9924
91000,0.9922
92000,0.9926
93000,0.9922
94000,0.9922
95000,0.9922
96000,0.9922
97000,0.9922
98000,0.993
99000,0.9936
