t,m
0,0.9976
1000,0.9976
2000,0.9978
3000,0.9978
4000,0.9974
5000,0.9968
6000,0.9964
7000,0.9964
8000,0.9968
9000,0.9968
10000,0.997
11000,0.9966
12000,0.9962
13000,0.9964
14000,0.9964
15000,0.9962
16000,0.9958
17000,0.9956
18000,0.9954
19000,0.9954
20000,0.9954
21000,0.9952
22000,0.995
23000,0.9958
24000,0.996
25000,0.9968
26000,0.9964
27000,0.997
28000,0.9972
29000,0.9972
30000,0.9974
31000,0.9974
32000,0.9974
33000,0.9968
34000,0.9968
35000,0.997
36000,0.9964
37000,0.9964
38000,0.9962
39000,0.9962
40000,0.9962
41000,0.9956
42000,0.9954
43000,0.9956
44000,0.996
45000,0.9962
46000,0.996
47000,0.9958
48000,0.9958
49000,0.9962
50000,0.9962
51000,0.9958
52000,0.9962
53000,0.9964
54000,0.997
55000,0.9966
56000,0.997
57000,0.9966
58000,0.9964
59000,0.9956
60000,0.9958
61000,0.9956
62000,0.9958
63000,0.9962
64000,0.996
65000,0.9962
66000,0.9964
67000,0.996
68000,0.9964
69000,0.997
70000,0.9966
71000,0.9964
72000,0.997
73000,0.9974
74000,0.9974
75000,0.9976
76000,0.9972
77000,0.9978
78000,0.998
79000,0.9978
80000,0.9978
81000,0.998
82000,0.9982
83000,0.998
84000,0.9978
85000,0.9976
86000,0.9974
87000,0.9972
88000,0.9978
89000,0.9972
90000,0.9974
91000,0.9968
92000,0.9978
93000,0.9976
94000,0.9974
95000,0.9968
96000,0.9972
97000,0.9978
98000,0.9978
99000,0.9982
