t,m
0,0.991
1000,0.9904
2000,0.9906
3000,0.9894
4000,0.9904
5000,0.9898
6000,0.9898
7000,0.9902
8000,0.9906
9000,0.9912
10000,0.9898
11000,0.9896
12000,0.9892
13000,0.9898
14000,0.9904
15000,0.9908
16000,0.9908
17000,0.9904
18000,0.99
19000,0.9896
20000,0.9908
21000,0.99
22000,0.9894
23000,0.9892
24000,0.99
25000,0.9908
26000,0.9916
27000,0.991
28000,0.9906
29000,0.9904
30000,0.9894
31000,0.9904
32000,0.9894
33000,0.989
34000,0.989
35000,0.9892
36000,0.9898
37000,0.9904
38000,0.9904
39000,0.99
40000,0.9898
41000,0.991
42000,0.9906
43000,0.9904
44000,0.9906
45000,0.9908
46000,0.9908
47000,0.9908
48000,0.9912
49000,0.991
50000,0.991
51000,0.9906
52000,0.9906
53000,0.9902
54000,0.9894
55000,0.9898
56000,0.9902
57000,0.991
58000,0.9906
59000,0.9908
60000,0.9902
61000,0.9902
62000,0.9898
63000,0.9908
64000,0.9894
65000,0.9896
66000,0.9892
67000,0.9896
68000,0.9902
69000,0.9914
70000,0.991
71000,0.9908
72000,0.9906
73000,0.9904
74000,0.9906
75000,0.991
76000,0.9908
77000,0.9896
78000,0.9892
79000,0.989
80000,0.9892
81000,0.99
82000,0.9904
83000,0.9894
84000,0.9894
85000,0.9896
86000,0.99
87000,0.9886
88000,0.9888
89000,0.9886
90000,0.9886
91000,0.9876
92000,0.9876
93000,0.988
94000,0.9884
95000,0.989
96000,0.9884
97000,0.9882
98000,0.9878
99000,0.9884
