t,m
0,0.9972
1000,0.9976
2000,0.9978
3000,0.9974
4000,0.997
5000,0.9966
6000,0.9974
7000,0.9978
8000,0.9978
9000,0.9982
10000,0.998
11000,0.998
12000,0.9972
13000,0.997
14000,0.9968
15000,0.9966
16000,0.9966
17000,0.9966
18000,0.997
19000,0.9974
20000,0.9968
21000,0.9968
22000,0.997
23000,0.9968
24000,0.9972
25000,0.9972
26000,0.9968
27000,0.9964
28000,0.9958
29000,0.9966
30000,0.9968
31000,0.9968
32000,0.997
33000,0.9968
34000,0.997
35000,0.9972
36000,0.9972
37000,0.9972
38000,0.9974
39000,0.9978
40000,0.9976
41000,0.998
42000,0.998
43000,0.9974
44000,0.9974
45000,0.9974
46000,0.997
47000,0.9972
48000,0.9974
49000,0.9976
50000,0.9972
51000,0.9972
52000,0.997
53000,0.9972
54000,0.9972
55000,0.9972
56000,0.9968
57000,0.996
58000,0.9964
59000,0.9966
60000,0.9966
61000,0.9968
62000,0.9966
63000,0.9964
64000,0.9962
65000,0.996
66000,0.9962
67000,0.9956
68000,0.9954
69000,0.9962
70000,0.9964
71000,0.9968
72000,0.997
73000,0.997
74000,0.9972
75000,0.9968
76000,0.9962
77000,0.9962
78000,0.9968
79000,0.9966
80000,0.9968
81000,0.9968
82000,0.9968
83000,0.9968
84000,0.9964
85000,0.9958
86000,0.9962
87000,0.9964
88000,0.996
89000,0.996
90000,0.9954
91000,0.9954
92000,0.9952
93000,0.995
94000,0.9946
95000,0.9944
96000,0.9948
97000,0.9952
98000,0.995
99000,0.9956
