t,m
0,0.92
1000,0.9192
2000,0.9192
3000,0.9176
4000,0.9178
5000,0.9154
6000,0.9132
7000,0.9122
8000,0.913
9000,0.909
10000,0.9104
11000,0.9068
12000,0.9046
13000,0.903
14000,0.9028
15000,0.9048
16000,0.9068
17000,0.9076
18000,0.9064
19000,0.9042
20000,0.9054
21000,0.9036
22000,0.9022
23000,0.9012
24000,0.8998
25000,0.898
26000,0.8958
27000,0.8974
28000,0.897
29000,0.9008
30000,0.9004
31000,0.9008
32000,0.9004
33000,0.9002
34000,0.899
35000,0.9004
36000,0.901
37000,0.8992
38000,0.8976
39000,0.9052
40000,0.9064
41000,0.9058
42000,0.903
43000,0.9036
44000,0.9018
45000,0.899
46000,0.8994
47000,0.8982
48000,0.8966
49000,0.8968
50000,0.8942
51000,0.8936
52000,0.8906
53000,0.892
54000,0.8908
55000,0.8886
56000,0.8878
57000,0.8882
58000,0.8868
59000,0.888
60000,0.89
61000,0.8876
62000,0.8854
63000,0.8838
64000,0.8838
65000,0.8842
66000,0.8814
67000,0.8814
68000,0.8792
69000,0.8792
70000,0.8782
71000,0.8774
72000,0.8774
73000,0.8774
74000,0.8778
75000,0.8782
76000,0.8742
77000,0.8742
78000,0.8698
79000,0.8672
80000,0.8672
81000,0.8622
82000,0.861
83000,0.8582
84000,0.8584
85000,0.8576
86000,0.8576
87000,0.86
88000,0.86
89000,0.8578
90000,0.858
91000,0.856
92000,0.8546
93000,0.8552
94000,0.8562
95000,0.8552
96000,0.853
97000,0.8524
98000,0.8502
99000,0.8494
