t,m
0,-0.9982
1000,-0.9982
2000,-0.9978
3000,-0.9976
4000,-0.9976
5000,-0.9978
6000,-0.9974
7000,-0.9976
8000,-0.9978
9000,-0.9982
10000,-0.9982
11000,-0.9982
12000,-0.9982
13000,-0.998
14000,-0.9982
15000,-0.9984
16000,-0.999
17000,-0.9988
18000,-0.9982
19000,-0.9984
20000,-0.999
21000,-0.9988
22000,-0.999
23000,-0.9986
24000,-0.9986
25000,-0.9982
26000,-0.9978
27000,-0.9984
28000,-0.998
29000,-0.9982
30000,-0.998
31000,-0.9984
32000,-0.9982
33000,-0.9984
34000,-0.9986
35000,-0.9984
36000,-0.9984
37000,-0.9984
38000,-0.9982
39000,-0.9974
40000,-0.9974
41000,-0.9972
42000,-0.9974
43000,-0.9972
44000,-0.9972
45000,-0.997
46000,-0.9974
47000,-0.9972
48000,-0.9974
49000,-0.9976
50000,-0.9974
51000,-0.9972
52000,-0.9968
53000,-0.9964
54000,-0.9964
55000,-0.9966
56000,-0.9968
57000,-0.9968
58000,-0.997
59000,-0.9968
60000,-0.9972
61000,-0.9976
62000,-0.9978
63000,-0.998
64000,-0.9982
65000,-0.997
66000,-0.9966
67000,-0.9966
68000,-0.9966
69000,-0.9962
70000,-0.996
71000,-0.9962
72000,-0.996
73000,-0.996
74000,-0.9958
75000,-0.996
76000,-0.9962
77000,-0.9964
78000,-0.9958
79000,-0.9958
80000,-0.996
81000,-0.996
82000,-0.9958
83000,-0.996
84000,-0.9964
85000,-0.9966
86000,-0.9964
87000,-0.9968
88000,-0.9966
89000,-0.9962
90000,-0.9958
91000,-0.9962
92000,-0.9956
93000,-0.9958
94000,-0.996
95000,-0.9958
96000,-0.996
97000,-0.9964
98000,-0.997
99000,-0.9972
