t,m
0,0.0568
1000,0.046
2000,0.0424
3000,0.0364
4000,0.0232
5000,0.0124
6000,0.0038
7000,-0.0044
8000,-0.0142
9000,-0.019
10000,-0.029
11000,-0.0406
12000,-0.0508
13000,-0.0618
14000,-0.0738
15000,-0.084
16000,-0.0978
17000,-0.1086
18000,-0.1178
19000,-0.1266
20000,-0.1348
21000,-0.1434
22000,-0.1496
23000,-0.1608
24000,-0.1692
25000,-0.1774
26000,-0.1862
27000,-0.19
28000,-0.1974
29000,-0.2098
30000,-0.2164
31000,-0.2266
32000,-0.2314
33000,-0.241
34000,-0.2524
35000,-0.2614
36000,-0.2674
37000,-0.277
38000,-0.2842
39000,-0.2932
40000,-0.3038
41000,-0.3108
42000,-0.3206
43000,-0.329
44000,-0.34
45000,-0.3498
46000,-0.3608
47000,-0.3684
48000,-0.3756
49000,-0.385
50000,-0.3924
51000,-0.4036
52000,-0.4122
53000,-0.4206
54000,-0.4248
55000,-0.4334
56000,-0.4428
57000,-0.4504
58000,-0.454
59000,-0.4578
60000,-0.4658
61000,-0.4716
62000,-0.484
63000,-0.4982
64000,-0.5052
65000,-0.516
66000,-0.5228
67000,-0.5358
68000,-0.5412
69000,-0.5468
70000,-0.5516
71000,-0.559
72000,-0.5674
73000,-0.5742
74000,-0.583
75000,-0.5864
76000,-0.5892
77000,-0.5954
78000,-0.6024
79000,-0.6114
80000,-0.6154
81000,-0.6236
82000,-0.6326
83000,-0.6422
84000,-0.6464
85000,-0.6514
86000,-0.6566
87000,-0.6624
88000,-0.6664
89000,-0.674
90000,-0.6792
91000,-0.6856
92000,-0.692
93000,-0.6986
94000,-0.7074
95000,-0.7108
96000,-0.7172
97000,-0.7184
98000,-0.7206
99000,-0.7254
