t,m
0,0.995
1000,0.995
2000,0.9954
3000,0.9956
4000,0.995
5000,0.9954
6000,0.9956
7000,0.9958
8000,0.9956
9000,0.9962
10000,0.9964
11000,0.9962
12000,0.9962
13000,0.9964
14000,0.9968
15000,0.9962
16000,0.9964
17000,0.9966
18000,0.9964
19000,0.9962
20000,0.9954
21000,0.9956
22000,0.9954
23000,0.9954
24000,0.996
25000,0.9966
26000,0.9978
27000,0.9982
28000,0.998
29000,0.9978
30000,0.9976
31000,0.997
32000,0.997
33000,0.9968
34000,0.9966
35000,0.9968
36000,0.997
37000,0.9972
38000,0.9968
39000,0.9972
40000,0.9962
41000,0.9962
42000,0.996
43000,0.9962
44000,0.9962
45000,0.9964
46000,0.9966
47000,0.9968
48000,0.9966
49000,0.9964
50000,0.9962
51000,0.9962
52000,0.9962
53000,0.996
54000,0.9956
55000,0.9962
56000,0.9962
57000,0.9962
58000,0.996
59000,0.9956
60000,0.9954
61000,0.9956
62000,0.9952
63000,0.9952
64000,0.9956
65000,0.9962
66000,0.996
67000,0.9962
68000,0.9966
69000,0.996
70000,0.9962
71000,0.9962
72000,0.9966
73000,0.9958
74000,0.9958
75000,0.996
76000,0.9958
77000,0.9958
78000,0.996
79000,0.9964
80000,0.9962
81000,0.9962
82000,0.996
83000,0.9956
84000,0.9958
85000,0.9958
86000,0.996
87000,0.996
88000,0.9966
89000,0.9966
90000,0.9962
91000,0.9964
92000,0.9966
93000,0.996
94000,0.9958
95000,0.9956
96000,0.9962
97000,0.9956
98000,0.9962
99000,0.9962
