t,m
0,0.938
1000,0.9386
2000,0.9378
3000,0.9372
4000,0.9386
5000,0.938
6000,0.9388
7000,0.9416
8000,0.9418
9000,0.9374
10000,0.937
11000,0.9382
12000,0.9406
13000,0.9376
14000,0.9378
15000,0.9358
16000,0.9338
17000,0.935
18000,0.9332
19000,0.9304
20000,0.9284
21000,0.9268
22000,0.9276
23000,0.9272
24000,0.9268
25000,0.9264
26000,0.9282
27000,0.9314
28000,0.933
29000,0.9294
30000,0.932
31000,0.9336
32000,0.9334
33000,0.9328
34000,0.932
35000,0.9344
36000,0.9362
37000,0.9362
38000,0.9368
39000,0.9362
40000,0.9346
41000,0.9366
42000,0.938
43000,0.9384
44000,0.9382
45000,0.9368
46000,0.9366
47000,0.9374
48000,0.9362
49000,0.9368
50000,0.9368
51000,0.938
52000,0.9392
53000,0.938
54000,0.938
55000,0.937
56000,0.9382
57000,0.9356
58000,0.9366
59000,0.9362
60000,0.937
61000,0.9358
62000,0.9348
63000,0.9326
64000,0.9332
65000,0.932
66000,0.9308
67000,0.9294
68000,0.9302
69000,0.9326
70000,0.9326
71000,0.9298
72000,0.9296
73000,0.932
74000,0.9324
75000,0.9328
76000,0.932
77000,0.9306
78000,0.9314
79000,0.9316
80000,0.9324
81000,0.931
82000,0.9316
83000,0.9322
84000,0.9312
85000,0.9306
86000,0.9274
87000,0.9274
88000,0.9278
89000,0.928
90000,0.9276
91000,0.9254
92000,0.9236
93000,0.9224
94000,0.923
95000,0.9212
96000,0.92
97000,0.9188
98000,0.9186
99000,0.9218
