t,m
0,0.9966
1000,0.9972
2000,0.9974
3000,0.9964
4000,0.9964
5000,0.996
6000,0.9954
7000,0.9958
8000,0.9954
9000,0.9968
10000,0.996
11000,0.9954
12000,0.9956
13000,0.9958
14000,0.9956
15000,0.9956
16000,0.9948
17000,0.9948
18000,0.9944
19000,0.9944
20000,0.994
21000,0.9938
22000,0.994
23000,0.9936
24000,0.9934
25000,0.9932
26000,0.9926
27000,0.9934
28000,0.993
29000,0.993
30000,0.9932
31000,0.9934
32000,0.9936
33000,0.993
34000,0.992
35000,0.9924
36000,0.9922
37000,0.9928
38000,0.9922
39000,0.9922
40000,0.9924
41000,0.993
42000,0.993
43000,0.9936
44000,0.9932
45000,0.9932
46000,0.9934
47000,0.9934
48000,0.9934
49000,0.9932
50000,0.9934
51000,0.9932
52000,0.993
53000,0.9928
54000,0.993
55000,0.9926
56000,0.9932
57000,0.9926
58000,0.9926
59000,0.9928
60000,0.9936
61000,0.9942
62000,0.994
63000,0.9932
64000,0.9938
65000,0.994
66000,0.9944
67000,0.9942
68000,0.9936
69000,0.9932
70000,0.9936
71000,0.9932
72000,0.9938
73000,0.993
74000,0.9934
75000,0.9926
76000,0.9926
77000,0.9932
78000,0.9924
79000,0.992
80000,0.993
81000,0.992
82000,0.9924
83000,0.9916
84000,0.991
85000,0.9912
86000,0.9906
87000,0.9894
88000,0.9902
89000,0.9906
90000,0.9908
91000,0.991
92000,0.9904
93000,0.9896
94000,0.9892
95000,0.9894
96000,0.9904
97000,0.991
98000,0.9904
99000,0.991
