t,m
0,-0.9502
1000,-0.95
2000,-0.9486
3000,-0.9474
4000,-0.9476
5000,-0.9442
6000,-0.944
7000,-0.9462
8000,-0.9456
9000,-0.9456
10000,-0.9442
11000,-0.9432
12000,-0.9438
13000,-0.9428
14000,-0.9426
15000,-0.9426
16000,-0.9412
17000,-0.9408
18000,-0.9424
19000,-0.9424
20000,-0.9428
21000,-0.94
22000,-0.9396
23000,-0.9382
24000,-0.937
25000,-0.9326
26000,-0.9316
27000,-0.9316
28000,-0.931
29000,-0.928
30000,-0.93
31000,-0.9302
32000,-0.9316
33000,-0.9274
34000,-0.9264
35000,-0.9264
36000,-0.9266
37000,-0.9268
38000,-0.927
39000,-0.927
40000,-0.9246
41000,-0.9208
42000,-0.9222
43000,-0.9218
44000,-0.9212
45000,-0.9224
46000,-0.9208
47000,-0.9236
48000,-0.9232
49000,-0.9264
50000,-0.9264
51000,-0.9246
52000,-0.9212
53000,-0.9194
54000,-0.9182
55000,-0.918
56000,-0.9182
57000,-0.9172
58000,-0.919
59000,-0.9178
60000,-0.9154
61000,-0.9144
62000,-0.915
63000,-0.9154
64000,-0.9118
65000,-0.9094
66000,-0.9104
67000,-0.9102
68000,-0.9096
69000,-0.9076
70000,-0.9096
71000,-0.907
72000,-0.9064
73000,-0.9052
74000,-0.905
75000,-0.9066
76000,-0.9044
77000,-0.9056
78000,-0.9062
79000,-0.9058
80000,-0.905
81000,-0.904
82000,-0.9058
83000,-0.9062
84000,-0.9052
85000,-0.9074
86000,-0.9088
87000,-0.9092
88000,-0.9132
89000,-0.9134
90000,-0.912
91000,-0.9104
92000,-0.9112
93000,-0.9112
94000,-0.9112
95000,-0.9128
96000,-0.914
97000,-0.9132
98000,-0.9138
99000,-0.9148
