t,m
0,0.9952
1000,0.9956
2000,0.996
3000,0.996
4000,0.9962
5000,0.996
6000,0.9964
7000,0.9962
8000,0.9962
9000,0.996
10000,0.9962
11000,0.996
12000,0.9964
13000,0.9956
14000,0.9958
15000,0.9954
16000,0.9958
17000,0.9956
18000,0.9958
19000,0.995
20000,0.9946
21000,0.9948
22000,0.9954
23000,0.9948
24000,0.995
25000,0.995
26000,0.9944
27000,0.994
28000,0.9938
29000,0.9936
30000,0.9938
31000,0.994
32000,0.9948
33000,0.9946
34000,0.9938
35000,0.9936
36000,0.9932
37000,0.9936
38000,0.9944
39000,0.9944
40000,0.995
41000,0.9948
42000,0.9938
43000,0.995
44000,0.9944
45000,0.9946
46000,0.995
47000,0.9948
48000,0.995
49000,0.9948
50000,0.9948
51000,0.9946
52000,0.9942
53000,0.994
54000,0.9944
55000,0.9958
56000,0.9958
57000,0.9952
58000,0.9948
59000,0.9952
60000,0.9958
61000,0.9956
62000,0.9956
63000,0.9958
64000,0.9956
65000,0.9956
66000,0.9962
67000,0.996
68000,0.9962
69000,0.9966
70000,0.9966
71000,0.9964
72000,0.9968
73000,0.997
74000,0.9962
75000,0.9954
76000,0.996
77000,0.9958
78000,0.9962
79000,0.9964
80000,0.9964
81000,0.996
82000,0.9962
83000,0.9966
84000,0.9958
85000,0.996
86000,0.9954
87000,0.9958
88000,0.9956
89000,0.9946
90000,0.9944
91000,0.9944
92000,0.9948
93000,0.9944
94000,0.9942
95000,0.9944
96000,0.9946
97000,0.9936
98000,0.993
99000,0.9932
