t,m
0,-0.9962
1000,-0.9964
2000,-0.996
3000,-0.996
4000,-0.9958
5000,-0.9958
6000,-0.9954
7000,-0.9954
8000,-0.9956
9000,-0.9958
10000,-0.9946
11000,-0.9946
12000,-0.9946
13000,-0.9938
14000,-0.9936
15000,-0.9936
16000,-0.994
17000,-0.9942
18000,-0.9938
19000,-0.994
20000,-0.9928
21000,-0.9934
22000,-0.9928
23000,-0.993
24000,-0.9934
25000,-0.993
26000,-0.9926
27000,-0.992
28000,-0.9924
29000,-0.9922
30000,-0.9916
31000,-0.9906
32000,-0.9914
33000,-0.991
34000,-0.991
35000,-0.992
36000,-0.9924
37000,-0.9936
38000,-0.9946
39000,-0.9946
40000,-0.995
41000,-0.995
42000,-0.9956
43000,-0.9956
44000,-0.995
45000,-0.995
46000,-0.995
47000,-0.995
48000,-0.9948
49000,-0.9942
50000,-0.9942
51000,-0.9952
52000,-0.9948
53000,-0.9952
54000,-0.9954
55000,-0.9954
56000,-0.995
57000,-0.9952
58000,-0.9944
59000,-0.994
60000,-0.9942
61000,-0.9942
62000,-0.9948
63000,-0.9946
64000,-0.9948
65000,-0.9946
66000,-0.9946
67000,-0.9942
68000,-0.9938
69000,-0.9942
70000,-0.9942
71000,-0.9946
72000,-0.9952
73000,-0.996
74000,-0.9954
75000,-0.9952
76000,-0.996
77000,-0.9958
78000,-0.996
79000,-0.9962
80000,-0.996
81000,-0.996
82000,-0.9964
83000,-0.9966
84000,-0.9966
85000,-0.9962
86000,-0.9954
87000,-0.9956
88000,-0.9952
89000,-0.9952
90000,-0.9962
91000,-0.996
92000,-0.9956
93000,-0.995
94000,-0.9948
95000,-0.9948
96000,-0.9954
97000,-0.9956
98000,-0.9958
99000,-0.9946
