t,m
0,-0.9146
1000,-0.9124
2000,-0.9138
3000,-0.911
4000,-0.9106
5000,-0.9108
6000,-0.9064
7000,-0.9042
8000,-0.9032
9000,-0.901
10000,-0.9016
11000,-0.8994
12000,-0.8952
13000,-0.8954
14000,-0.897
15000,-0.895
16000,-0.89
17000,-0.8902
18000,-0.89
19000,-0.8902
20000,-0.8882
21000,-0.888
22000,-0.8884
23000,-0.8868
24000,-0.8836
25000,-0.8828
26000,-0.883
27000,-0.8826
28000,-0.8838
29000,-0.8826
30000,-0.8806
31000,-0.884
32000,-0.8856
33000,-0.8844
34000,-0.8832
35000,-0.8834
36000,-0.8846
37000,-0.885
38000,-0.8864
39000,-0.8828
40000,-0.8784
41000,-0.8786
42000,-0.8794
43000,-0.8796
44000,-0.8778
45000,-0.8742
46000,-0.8738
47000,-0.8714
48000,-0.869
49000,-0.8726
50000,-0.869
51000,-0.8696
52000,-0.8686
53000,-0.8712
54000,-0.8706
55000,-0.8696
56000,-0.8678
57000,-0.8664
58000,-0.8648
59000,-0.8646
60000,-0.8632
61000,-0.862
62000,-0.8626
63000,-0.8644
64000,-0.8644
65000,-0.8656
66000,-0.8654
67000,-0.8614
68000,-0.8606
69000,-0.8608
70000,-0.8568
71000,-0.858
72000,-0.8576
73000,-0.8584
74000,-0.8572
75000,-0.8568
76000,-0.858
77000,-0.8594
78000,-0.8582
79000,-0.8584
80000,-0.8562
81000,-0.8548
82000,-0.8536
83000,-0.8538
84000,-0.8538
85000,-0.8542
86000,-0.855
87000,-0.8542
88000,-0.8524
89000,-0.8474
90000,-0.8462
91000,-0.8444
92000,-0.8434
93000,-0.8456
94000,-0.843
95000,-0.8442
96000,-0.8406
97000,-0.8374
98000,-0.8362
99000,-0.8338
