t,m
0,-0.9788
1000,-0.9788
2000,-0.9776
3000,-0.9786
4000,-0.9776
5000,-0.9782
6000,-0.9782
7000,-0.9774
8000,-0.9768
9000,-0.9774
10000,-0.9752
11000,-0.9752
12000,-0.9754
13000,-0.9756
14000,-0.9754
15000,-0.9746
16000,-0.975
17000,-0.9766
18000,-0.9752
19000,-0.9776
20000,-0.977
21000,-0.9772
22000,-0.977
23000,-0.9776
24000,-0.9772
25000,-0.9762
26000,-0.976
27000,-0.9764
28000,-0.9778
29000,-0.9786
30000,-0.9778
31000,-0.978
32000,-0.9766
33000,-0.976
34000,-0.9768
35000,-0.977
36000,-0.9764
37000,-0.9744
38000,-0.9748
39000,-0.9742
40000,-0.973
41000,-0.9748
42000,-0.973
43000,-0.9742
44000,-0.974
45000,-0.9748
46000,-0.9754
47000,-0.9764
48000,-0.9758
49000,-0.974
50000,-0.9728
51000,-0.9716
52000,-0.9706
53000,-0.9718
54000,-0.9728
55000,-0.9734
56000,-0.9732
57000,-0.9742
58000,-0.975
59000,-0.9752
60000,-0.9748
61000,-0.9746
62000,-0.9746
63000,-0.9758
64000,-0.9764
65000,-0.9764
66000,-0.9768
67000,-0.976
68000,-0.9754
69000,-0.9748
70000,-0.9744
71000,-0.9742
72000,-0.973
73000,-0.9734
74000,-0.9742
75000,-0.9756
76000,-0.9758
77000,-0.9754
78000,-0.9742
79000,-0.9744
80000,-0.9742
81000,-0.9748
82000,-0.9756
83000,-0.9762
84000,-0.9762
85000,-0.9758
86000,-0.9758
87000,-0.975
88000,-0.975
89000,-0.9772
90000,-0.9782
91000,-0.978
92000,-0.9778
93000,-0.9768
94000,-0.9764
95000,-0.9764
96000,-0.9776
97000,-0.9768
98000,-0.9766
99000,-0.9766
