t,m
0,0.9844
1000,0.985
2000,0.9846
3000,0.9844
4000,0.9844
5000,0.9844
6000,0.983
7000,0.985
8000,0.984
9000,0.9844
10000,0.9838
11000,0.9846
12000,0.9858
13000,0.9848
14000,0.9848
15000,0.9854
16000,0.9846
17000,0.984
18000,0.9834
19000,0.9834
20000,0.984
21000,0.9836
22000,0.9832
23000,0.9818
24000,0.981
25000,0.9804
26000,0.9788
27000,0.9794
28000,0.9802
29000,0.9786
30000,0.9778
31000,0.979
32000,0.9804
33000,0.9804
34000,0.9812
35000,0.981
36000,0.9808
37000,0.9792
38000,0.9796
39000,0.9802
40000,0.9812
41000,0.982
42000,0.9802
43000,0.9794
44000,0.9792
45000,0.9796
46000,0.9792
47000,0.9796
48000,0.9806
49000,0.98
50000,0.9802
51000,0.9804
52000,0.9792
53000,0.9802
54000,0.9796
55000,0.981
56000,0.9812
57000,0.981
58000,0.9822
59000,0.9824
60000,0.982
61000,0.9832
62000,0.9826
63000,0.9814
64000,0.9828
65000,0.981
66000,0.9812
67000,0.9814
68000,0.9822
69000,0.9808
70000,0.981
71000,0.9818
72000,0.981
73000,0.9816
74000,0.9816
75000,0.9822
76000,0.983
77000,0.9828
78000,0.9828
79000,0.9828
80000,0.9816
81000,0.9828
82000,0.9822
83000,0.9818
84000,0.9824
85000,0.9828
86000,0.982
87000,0.9806
88000,0.9794
89000,0.9792
90000,0.9792
91000,0.9786
92000,0.9772
93000,0.9768
94000,0.976
95000,0.9764
96000,0.9776
97000,0.9786
98000,0.9794
99000,0.9794
