t,m
0,0.9938
1000,0.9938
2000,0.9936
3000,0.9936
4000,0.9936
5000,0.9938
6000,0.9924
7000,0.992
8000,0.9922
9000,0.9926
10000,0.9922
11000,0.992
12000,0.992
13000,0.9914
14000,0.9918
15000,0.9918
16000,0.992
17000,0.9914
18000,0.9914
19000,0.9918
20000,0.9922
21000,0.9922
22000,0.9924
23000,0.9916
24000,0.9906
25000,0.9912
26000,0.9912
27000,0.9908
28000,0.9908
29000,0.991
30000,0.9902
31000,0.9908
32000,0.9908
33000,0.9916
34000,0.9918
35000,0.9912
36000,0.9906
37000,0.9902
38000,0.9898
39000,0.9906
40000,0.991
41000,0.9914
42000,0.9916
43000,0.9912
44000,0.9916
45000,0.9914
46000,0.9918
47000,0.9924
48000,0.9918
49000,0.9916
50000,0.9912
51000,0.9914
52000,0.9908
53000,0.991
54000,0.991
55000,0.9904
56000,0.9902
57000,0.9898
58000,0.9902
59000,0.9904
60000,0.9906
61000,0.9906
62000,0.9908
63000,0.9914
64000,0.9918
65000,0.9916
66000,0.9914
67000,0.992
68000,0.991
69000,0.9916
70000,0.9912
71000,0.992
72000,0.9914
73000,0.9912
74000,0.991
75000,0.9904
76000,0.9912
77000,0.991
78000,0.9904
79000,0.9912
80000,0.9918
81000,0.9918
82000,0.9918
83000,0.9926
84000,0.9928
85000,0.993
86000,0.9934
87000,0.9932
88000,0.9932
89000,0.9932
90000,0.993
91000,0.9926
92000,0.9938
93000,0.9936
94000,0.9928
95000,0.9924
96000,0.9926
97000,0.9924
98000,0.9918
99000,0.9924
