t,m
0,0.9944
1000,0.994
2000,0.994
3000,0.994
4000,0.9932
5000,0.9944
6000,0.9942
7000,0.9946
8000,0.9944
9000,0.9936
10000,0.9934
11000,0.9936
12000,0.9932
13000,0.9926
14000,0.993
15000,0.994
16000,0.9936
17000,0.9942
18000,0.9946
19000,0.995
20000,0.9954
21000,0.9956
22000,0.9956
23000,0.9958
24000,0.9956
25000,0.996
26000,0.9954
27000,0.9956
28000,0.9952
29000,0.9956
30000,0.9954
31000,0.995
32000,0.9944
33000,0.994
34000,0.9944
35000,0.9942
36000,0.9942
37000,0.9942
38000,0.9934
39000,0.9932
40000,0.9942
41000,0.9944
42000,0.9944
43000,0.995
44000,0.995
45000,0.9944
46000,0.9942
47000,0.9946
48000,0.9948
49000,0.9946
50000,0.9946
51000,0.9936
52000,0.994
53000,0.9934
54000,0.994
55000,0.9938
56000,0.9938
57000,0.9946
58000,0.9946
59000,0.9946
60000,0.9948
61000,0.9934
62000,0.9934
63000,0.9936
64000,0.994
65000,0.9934
66000,0.9936
67000,0.994
68000,0.9948
69000,0.9944
70000,0.9946
71000,0.9946
72000,0.995
73000,0.9956
74000,0.9954
75000,0.9956
76000,0.9946
77000,0.9948
78000,0.9952
79000,0.9946
80000,0.9946
81000,0.9944
82000,0.9936
83000,0.9928
84000,0.9928
85000,0.9928
86000,0.9932
87000,0.9922
88000,0.9924
89000,0.9918
90000,0.9912
91000,0.992
92000,0.9924
93000,0.9922
94000,0.9922
95000,0.993
96000,0.9922
97000,0.9914
98000,0.9918
99000,0.9914
