t,m
0,-0.9978
1000,-0.997
2000,-0.9968
3000,-0.996
4000,-0.9964
5000,-0.9964
6000,-0.9968
7000,-0.9966
8000,-0.9964
9000,-0.996
10000,-0.996
11000,-0.996
12000,-0.9962
13000,-0.9962
14000,-0.9962
15000,-0.9964
16000,-0.9968
17000,-0.997
18000,-0.997
19000,-0.997
20000,-0.997
21000,-0.9966
22000,-0.9962
23000,-0.9962
24000,-0.9968
25000,-0.9972
26000,-0.9972
27000,-0.997
28000,-0.9976
29000,-0.9978
30000,-0.9978
31000,-0.9978
32000,-0.9974
33000,-0.9972
34000,-0.9974
35000,-0.997
36000,-0.9974
37000,-0.9972
38000,-0.9972
39000,-0.997
40000,-0.9976
41000,-0.9974
42000,-0.9976
43000,-0.9974
44000,-0.9974
45000,-0.997
46000,-0.9972
47000,-0.997
48000,-0.997
49000,-0.9972
50000,-0.997
51000,-0.9962
52000,-0.996
53000,-0.9962
54000,-0.9962
55000,-0.9958
56000,-0.9954
57000,-0.9956
58000,-0.9956
59000,-0.9962
60000,-0.9964
61000,-0.9968
62000,-0.9966
63000,-0.9962
64000,-0.996
65000,-0.9964
66000,-0.9964
67000,-0.9968
68000,-0.9974
69000,-0.9976
70000,-0.9978
71000,-0.9978
72000,-0.9976
73000,-0.9976
74000,-0.9978
75000,-0.9978
76000,-0.9976
77000,-0.997
78000,-0.9974
79000,-0.9974
80000,-0.9974
81000,-0.9972
82000,-0.9972
83000,-0.9972
84000,-0.9972
85000,-0.9976
86000,-0.9976
87000,-0.9972
88000,-0.997
89000,-0.9974
90000,-0.9978
91000,-0.9974
92000,-0.9972
93000,-0.9968
94000,-0.9964
95000,-0.9966
96000,-0.9966
97000,-0.9964
98000,-0.9964
99000,-0.9964
