t,m
0,-0.9972
1000,-0.997
2000,-0.997
3000,-0.9966
4000,-0.9968
5000,-0.9968
6000,-0.997
7000,-0.9968
8000,-0.9972
9000,-0.9972
10000,-0.9968
11000,-0.9962
12000,-0.996
13000,-0.9962
14000,-0.9966
15000,-0.9964
16000,-0.996
17000,-0.9958
18000,-0.9958
19000,-0.9956
20000,-0.995
21000,-0.9954
22000,-0.9948
23000,-0.995
24000,-0.995
25000,-0.9946
26000,-0.9942
27000,-0.9944
28000,-0.9944
29000,-0.9946
30000,-0.9948
31000,-0.9954
32000,-0.9952
33000,-0.9956
34000,-0.996
35000,-0.9956
36000,-0.9956
37000,-0.9958
38000,-0.9968
39000,-0.9964
40000,-0.997
41000,-0.9964
42000,-0.9968
43000,-0.9968
44000,-0.9968
45000,-0.997
46000,-0.997
47000,-0.9968
48000,-0.9968
49000,-0.9964
50000,-0.996
51000,-0.996
52000,-0.996
53000,-0.9958
54000,-0.9956
55000,-0.9952
56000,-0.9958
57000,-0.996
58000,-0.9958
59000,-0.9964
60000,-0.996
61000,-0.9954
62000,-0.996
63000,-0.9962
64000,-0.996
65000,-0.9958
66000,-0.9958
67000,-0.9962
68000,-0.996
69000,-0.9962
70000,-0.9964
71000,-0.9962
72000,-0.996
73000,-0.9958
74000,-0.9956
75000,-0.9956
76000,-0.9952
77000,-0.995
78000,-0.9954
79000,-0.9958
80000,-0.9962
81000,-0.9964
82000,-0.9964
83000,-0.9958
84000,-0.996
85000,-0.9964
86000,-0.9964
87000,-0.9966
88000,-0.9962
89000,-0.9964
90000,-0.9962
91000,-0.996
92000,-0.9962
93000,-0.9962
94000,-0.9968
95000,-0.9964
96000,-0.9966
97000,-0.9954
98000,-0.995
99000,-0.995
